,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
65,181813,603606.XSHG,2022-12-31,2023-03-10,2022-12-31,1.22,838159109.5,1027577941.71,-21597885.54,16.2372,16.1564,9.588,12.0189,22.3797,85.339,13.6584,12.0189,2.0957,4.9915,0.2979,106.991,-2.2488,99.5023,96.9014,9.2345,62.9871,-11.6397,,-11.6397,,-30.2455,,-29.1437,,-29.1442,
66,181814,002667.XSHE,2022-12-31,2023-03-10,2022-12-31,0.36,79372873.74,291465623.87,-345783.35,11.2468,10.8344,10.8735,16.3101,42.1165,75.4234,21.7023,16.3101,1.6852,14.0738,1.0364,112.771,-0.1338,96.3331,94.5472,3.1519,12.8247,417.9549,,417.9549,,351.1262,,301.5353,,185.8966,
67,181815,300750.XSHE,2022-12-31,2023-03-10,2022-12-31,12.9178,28213098200.0,34848355500.0,2914779900.0,24.6826,22.6616,7.3644,10.1819,20.2512,89.3947,11.2059,10.1819,3.3778,6.843999999999999,-0.8521,95.0249,7.9481,91.8121,93.0556,18.6275,175.6434,152.0747,,152.0747,,85.74700000000001,,87.3224,,92.8853,
68,181816,600321.XSHG,2022-12-31,2023-03-10,2022-12-31,-0.1281,-191391190.37,-170101307.55,-4303419.1,-11.0385,-10.927999999999999,-3.8349,-28.6367,-5.6526,125.0059,-27.0318,-28.6367,3.1051,13.7461,0.6444,,,,128.2479,13.4739,,-46.1456,,-46.1456,,-420.0962,,-551.8968,,-543.3087,
69,181817,603303.XSHG,2022-12-31,2023-03-11,2022-12-31,0.7139,305052223.08,369651248.66,-8017427.37,10.6953,9.5823,6.7837,7.3082,16.7623,92.0623,6.7377,7.3082,3.1017,7.0646,-1.693,100.1683,-2.1726,89.5928,110.6391,19.9398,251.2037,-11.6855,,-11.6855,,6.295,,3.8008,,3.8925,
70,181818,603881.XSHG,2022-12-31,2023-03-11,2022-12-31,0.35,94580450.75,124058804.74,4853417.35,3.827,3.15,1.3644,7.3571,28.8397,91.4759,10.0505,7.3571,0.1756,9.2869,10.745,85.4721,3.3438,82.3097,100.8701,81.3371,954.206,16.8773,,16.8773,,-5.8259,,-2.5844,,-5.4455,
71,181819,002014.XSHE,2022-12-31,2023-03-11,2022-12-31,0.6,321533045.96,387053859.01,10434497.96,16.4648,14.5908,11.2053,11.1614,22.2005,88.2858,12.2693,11.1614,1.7069999999999999,8.1002,0.0125,94.9301,2.5592,88.6184,89.9696,16.4508,140.434,9.2748,,9.2748,,13.6726,,14.8451,,14.8509,
72,181820,000063.XSHE,2022-12-31,2023-03-11,2022-12-31,1.71,6166900000.0,8504518000.0,-54351000.0,14.675,11.2,4.456,6.337000000000001,37.1901,93.0832,7.1529,6.337000000000001,7.4608,21.9065,0.1327,97.1761,-0.621,76.3202,111.3217,6.162999999999999,89.1021,7.3635,,7.3635,,1.3685,,10.7409,,18.6022,
73,181821,000915.XSHE,2022-12-31,2023-03-11,2022-12-31,2.25,529093490.75,1150484207.27,2073788.62,21.8218,21.9142,23.136999999999997,42.6252,78.5695,50.8566,49.5624,42.6252,20.8713,7.5954,-0.7463,99.2487,0.1789,100.4232,124.1789,51.1049,103.9914,15.4865,,15.4865,,41.824,,41.6852,,38.5526,
74,181822,600665.XSHG,2022-12-31,2023-03-11,2022-12-31,0.3965,340711051.86,1162857909.56,-2275239.17,8.0189,7.9732,1.7176,6.6397,24.7888,88.9801,10.0961,6.6397,3.1635,2.1045,0.6361,109.0374,-0.2133,99.4296,86.9408,13.2224,119.98700000000001,52.0084,,52.0084,,153.3669,,67.3702,,-9.0605,
75,181823,000795.XSHE,2022-12-31,2023-03-11,2022-12-31,0.2287,212405313.82,316721748.58,-6366114.36,9.9868,8.2046,5.1214,5.104,18.2348,93.3071,5.6854,5.104,2.4226,9.0147,-0.2707,118.1062,-2.3739,82.1548,99.9767,1.3701,20.4705,25.8534,,25.8534,,89.2609,,146.6631,,90.9099,
76,181824,603595.XSHG,2022-12-31,2023-03-11,2022-12-31,0.46,65698447.9,108164305.92,55222.95,6.1627,3.7472,2.7958,5.5958,19.671,94.2727,5.3678,5.5958,0.1625,10.545,2.4196,107.7631,0.055,60.8041,89.5401,-8.8127,-153.8724,41.0437,,41.0437,,273.9279,,216.2799,,223.3648,
77,181825,600063.XSHG,2022-12-31,2023-03-11,2022-12-31,0.68,1370823253.79,1519400272.14,20894366.26,19.2025,19.2241,10.752,13.6785,25.2728,84.7174,15.9565,13.6785,0.4076,8.7414,-0.019,100.2502,1.3786,100.1126,91.4881,23.0404,150.7617,21.2784,,21.2784,,33.2356,,36.7011,,37.0723,
78,181826,688621.XSHG,2022-12-31,2023-03-11,2022-12-31,1.95,141626397.06,170112245.22,2624240.25,18.8045,17.0773,11.6818,23.3578,55.4913,74.858,25.0181,23.3578,2.9963,26.636999999999997,0.5513,100.5761,1.5515,90.8154,80.4312,15.3648,61.1123,37.063,,37.063,,38.0807,,45.2681,,47.5924,
79,181827,603169.XSHG,2022-12-31,2023-03-11,2022-12-31,0.1347,125023321.81,128316669.08,3000000.0,5.7655,4.0971,1.5323,3.6648,14.0046,97.4235,3.5815,3.6648,1.3272,5.919,3.38,69.2758,1.6196,71.063,102.0113,6.1972,240.5323,23.3653,,23.3653,,43.6495,,36.9639,,43.3514,
80,181828,600113.XSHG,2022-12-31,2023-03-11,2022-12-31,0.39,131909700.8,224540796.31,5475225.4,7.5027,6.1763,6.5957,21.2437,41.9704,75.5446,25.5157,21.2437,4.2096,7.9728,-0.2838,87.0808,2.1234,82.321,81.3924,20.33,83.131,42.2636,,42.2636,,-67.278,,-69.9086,,-75.437,
81,181829,600963.XSHG,2022-12-31,2023-03-11,2022-12-31,0.35,547766465.38,570311788.43,1162537.27,6.8587,6.1033,3.7561,6.3502,15.4078,94.1695,7.5153,6.3502,1.1451,6.0912,1.7092,78.0302,0.1591,88.9866,92.6495,7.7673,133.2188,24.795,,24.795,,116.6548,,105.5964,,106.5091,
82,181830,600255.XSHG,2022-12-31,2023-03-11,2022-12-31,0.05,33003632.23,52578085.29,-21830040.53,7.3268,2.4747,3.1039999999999996,3.6236,10.6896,98.3003,4.1571,3.6236,0.6276,7.1583,0.7137,39.2435,-16.2936,33.7762,113.4445,6.3906,375.9965,-4.7374,,-4.7374,,43.6992,,43.2363,,66.0183,
83,181831,600211.XSHG,2022-12-31,2023-03-11,2022-12-31,1.49,369204785.35,741516566.28,-7143122.84,13.1089,13.0875,9.4982,14.6902,94.2577,70.9734,18.1888,14.6902,55.1537,8.6354,0.168,160.0193,-1.5415,99.8369,110.90799999999999,32.7791,112.9276,19.4532,,19.4532,,80.9397,,76.1642,,76.9941,
84,181832,600433.XSHG,2022-12-31,2023-03-11,2022-12-31,0.21,375532685.15,475235066.7,16415168.05,7.5177,7.2929,4.9411,5.8598,14.2166,94.1227,6.3248,5.8598,0.9573,6.9556,-0.1647,92.8594,3.2075,97.0105,89.4092,9.7278,165.5155,9.3021,,9.3021,,8.3361,,19.4043,,179.0713,
85,181833,603093.XSHG,2022-12-31,2023-03-11,2022-12-31,0.4,239720954.21,200718721.92,71678183.56,7.7448,7.5453,0.7654,3.6043,,,4.3318,3.6043,,8.4878,,68.0787,24.3114,97.4239,,18.3388,623.3642,-35.1131,,-35.1131,,-12.8221,,1.3643,,1.0103,
86,181834,301071.XSHE,2022-12-31,2023-03-11,2022-12-31,3.57,436617296.89,517411439.91,13297524.36,14.8124,14.0521,12.0653,50.7838,63.2934,42.9079,59.1645,50.7838,0.6655,6.7004,-1.7309999999999999,96.4893,2.4798,94.867,62.5101,36.2546,63.501999999999995,81.8545,,81.8545,,93.5167,,92.1232,,92.1232,
87,181835,688786.XSHG,2022-12-31,2023-03-11,2022-12-31,1.16,86375148.23,95884641.26,3924651.02,15.6146,13.6516,12.1514,23.2305,34.132,77.5794,25.4357,23.2305,1.7435,10.5134,-1.2154,88.5017,3.6225,87.4284,94.4665,39.3141,175.3481,6.101,,6.101,,2.4835,,7.983,,11.4027,
88,181836,688203.XSHG,2022-12-31,2023-03-14,2022-12-31,0.28,33115475.23,35662499.25,-1768659.06,4.4667,3.1451,3.0228,7.7659,13.3752,94.1096,8.6253,7.7659,0.7528,7.4888,-1.4556,67.8304,-3.364,70.4112,106.4442,22.4873,381.7603,3.4918,,3.4918,,35.7787,,33.4056,,33.329,
89,181837,605189.XSHG,2022-12-31,2023-03-14,2022-12-31,1.31,119061946.92,134046210.9,3045462.39,10.1124,7.3911,6.25,7.3791,11.7918,93.9279,6.303,7.3791,0.5308,5.1828,-0.4637,73.7305,1.6751,73.0892,108.9224,7.3992,121.8563,1.494,,1.494,,-47.9543,,-30.0063,,-30.0063,
90,181838,600523.XSHG,2022-12-31,2023-03-14,2022-12-31,0.3,112739275.1,160537164.27,32445385.59,4.4282,4.066,3.802,5.9763,23.3486,92.5445,6.8619,5.9763,1.8357,14.09,-0.6529,111.6619,22.5674,91.8215,76.1359,6.5476,87.8225,-10.0678,,-10.0678,,-19.1516,,-20.1097,,-19.6961,
91,181839,600237.XSHG,2022-12-31,2023-03-14,2022-12-31,0.13,65323974.57,98296317.73,-33293.8,6.2288,5.5023,4.4684,7.8605,26.0402,90.5528,7.5761,7.8605,3.4034,12.3409,-0.3946,123.346,-0.0418,88.3372,91.3841,7.9207,83.8421,4.0387,,4.0387,,45.2048,,62.5243,,45.4098,
92,181840,600470.XSHG,2022-12-31,2023-03-14,2022-12-31,0.37,122209625.32,239980220.39,313304.77,11.3035,7.1583,4.4558,3.6492,11.1917,96.8211,3.196,3.6492,1.4525,5.4233,0.6953,85.6218,0.1118,63.3283,68.85300000000001,5.649,177.7029,26.1462,,26.1462,,-29.8381,,-13.8574,,-18.6739,
93,181841,600732.XSHG,2022-12-31,2023-03-14,2022-12-31,1.34,2165216203.81,2556832117.87,66651772.92,32.9292,30.624000000000002,10.9348,6.6388,13.7265,92.7104,7.0920000000000005,6.6388,0.1608,5.4008,0.7268,103.4016,2.6955,92.9995,56.8574,14.9085,204.5162,126.7215,,126.7215,,1301.4187,,2110.7955,,1954.3270000000002,
94,181842,605339.XSHG,2022-12-31,2023-03-14,2022-12-31,0.38,147831746.98,185258345.01,,4.9802,4.5849,3.8782,5.6125,21.7319,93.5256,6.8852,5.6125,7.5593,8.1802,-1.2428,94.56700000000001,,92.0637,124.5173,7.0094,108.2633,-0.4037,,-0.4037,,-57.2072,,-56.4832,,-56.4133,
95,181843,601059.XSHG,2022-12-31,2023-03-14,2022-12-31,0.42,1223961758.9,923158351.76,585272986.63,9.3948,9.3689,2.0217,38.3469,,,44.4647,38.3469,,56.7105,,60.8418,38.5731,99.7246,,222.5353,828.7023,-9.6105,,-9.6105,,4.6888,,8.802,,4.7471,
96,181844,002916.XSHE,2022-12-31,2023-03-15,2022-12-31,3.22,1498362669.88,1744405794.14,25245779.69,15.7922,14.4307,8.7421,11.7204,25.5188,87.5332,12.3148,11.7204,1.8090000000000002,10.6644,-0.0437,101.3916,1.4674,91.3786,100.2942,22.7253,182.2875,0.3581,,0.3581,,6.561,,10.7455,,10.745,
97,181845,605366.XSHG,2022-12-31,2023-03-15,2022-12-31,0.81,336894642.82,388014179.98,10864534.68,18.8014,17.9754,13.5282,20.756999999999998,33.8872,77.1437,23.9491,20.756999999999998,2.0088,8.8299,-0.6755,95.9263,2.6860000000000004,95.6065,85.9801,20.5279,89.8131,32.3205,,32.3205,,96.4338,,110.1965,,110.1965,
98,181846,600800.XSHG,2022-12-31,2023-03-15,2022-12-31,-0.03,-46575337.78,-60388531.95,-1285678.03,-1.3061,-1.5909,-0.7891,-0.6322,6.1483,100.9985,-0.7384,-0.6322,0.2741,5.0484,1.3138,,,,112.2975,10.9548,,42.4215,,42.4215,,-119.2162,,-120.3618,,-120.3618,
99,181847,000048.XSHE,2022-12-31,2023-03-15,2022-12-31,1.4775,861805772.32,1087750389.88,21582543.14,29.9896,33.4318,4.9189,13.2779,33.7351,81.8577,17.4666,13.2779,4.4255,4.1884,0.5946,109.495,2.1725,111.4778,120.0769,17.0319,93.8792,86.1153,,86.1153,,57.2186,,99.7284,,98.5603,
100,181848,000050.XSHE,2022-12-31,2023-03-15,2022-12-31,0.0458,-1388508491.55,-850392048.39,-92799241.47,0.3466,-4.2765,0.1336,0.3428,12.9014,102.7042,0.4103,0.3428,1.3349,12.1701,1.4812,-517.9301,-56.5193,-1233.9975,110.9464,12.4417,,-6.8652,,-6.8652,,166.8748,,413.4523,,427.1963,
101,181849,603393.XSHG,2022-12-31,2023-03-15,2022-12-31,2.18,937047443.22,1686831165.04,29863405.86,18.967,19.2502,13.4225,46.5105,53.067,50.6232,59.1931,46.5105,0.6862,5.1035,-2.3083,84.4411,1.4949,101.4929,119.6689,53.7816,108.9207,30.5412,,30.5412,,11.511,,10.940999999999999,,-10.2268,
102,181850,301391.XSHE,2022-12-31,2023-03-15,2022-12-31,2.5,118233690.42,121384711.56,6507419.8,10.3392,9.305,7.9344,19.3413,42.1765,82.1295,21.247,19.3413,8.4829,15.1649,0.188,84.05799999999999,4.5063,89.9972,91.539,10.1174,56.615,16.6211,,16.6211,,21.3975,,22.1103,,22.1103,
103,181851,600356.XSHG,2022-12-31,2023-03-15,2022-12-31,0.43,118585029.31,185401314.69,83424.66,5.482,5.0425,4.5145,5.516,17.416,92.4509,6.3271,5.516,1.6815,7.4624,-0.1768,121.4764,0.0547,91.9832,101.7086,9.7647,129.3495,21.4874,,21.4874,,24.0059,,25.7685,,27.1729,
104,181852,000062.XSHE,2022-12-31,2023-03-15,2022-12-31,0.9106,960562469.89,1163091053.37,187044818.81,14.4446,14.5683,6.7208,4.5098,10.755999999999998,95.1419,5.3594,4.5098,2.2926,2.5106,0.9257,90.2579,14.515,100.8564,107.9155,9.5059,195.6705,4.8191,,4.8191,,-4.5266,,3.5506,,7.8074,
105,181853,600973.XSHG,2022-12-31,2023-03-15,2022-12-31,0.05,18263687.72,82887403.65,6723710.31,1.76,0.4964,0.307,0.1552,5.1195,99.8002,0.1977,0.1552,0.8071,2.8725,1.0221,88.3219,7.1646,28.2057,103.1962,0.9635,482.1949,-3.5071,,-3.5071,,111.5244,,109.9757,,108.4891,
106,181854,601138.XSHG,2022-12-31,2023-03-15,2022-12-31,1.02,18410394000.0,20914978000.0,-39849000.0,16.1778,14.8378,7.2927,3.9238,7.2622,95.9138,4.2732,3.9238,0.2067,3.0119,-0.1375,95.2282,-0.1814,91.7169,100.8807,3.002,73.4671,16.4466,,16.4466,,-2.3451,,0.2954,,0.3165,
107,181855,688586.XSHG,2022-12-31,2023-03-15,2022-12-31,0.43,203112797.99,211211889.79,11072461.95,10.9777,9.1385,6.8854,21.884,40.2336,81.056,24.016,21.884,2.4987,19.861,-2.0668,78.1888,4.0989,83.24600000000001,86.2667,15.1607,80.0292,16.9562,,16.9562,,5.0084,,5.5487,,5.5487,
108,181856,603186.XSHG,2022-12-31,2023-03-15,2022-12-31,0.25,14960424.68,-9684317.5,-6716929.52,2.1613,0.8962,0.7569,1.2369,12.9822,100.2948,0.2439,1.2369,2.4195,9.5808,0.8537,-98.4026,-68.2509,41.4647,96.8625,11.8036,,-9.2323,,-9.2323,,-96.9491,,-83.0826,,-84.8545,
109,181857,605178.XSHG,2022-12-31,2023-03-15,2022-12-31,-2.11,-217121153.38,-140611433.24,2301895.2,-10.8811,-11.2986,-8.5665,-64.2531,12.0323,142.6238,-69.2193,-64.2531,17.8982,35.7315,0.2894,,,,123.2121,-33.6414,,-55.766000000000005,,-55.766000000000005,,-757.5775,,-937.1852,,-1080.4028,
110,181858,600976.XSHG,2022-12-31,2023-03-15,2022-12-31,2.68,373910800.0,272142382.6,150191110.46,24.378,22.3648,12.8859,11.1378,43.2735,92.5252,12.1449,11.1378,29.3603,5.7452,0.0175,62.1411,34.2947,91.7417,99.7404,5.9291,79.3207,10.3464,,10.3464,,27.7005,,32.5423,,33.5162,
111,181860,002190.XSHE,2022-12-31,2023-03-15,2022-12-31,0.1628,38662754.21,75335563.44,-798641.69,1.3479,0.8921,1.5919999999999999,6.2384,13.429,95.0579,6.9539,6.2384,0.3323,7.2653,0.2863,71.1084,-0.7538,66.185,54.8205,5.7667,116.6839,20.2058,,20.2058,,4.8486,,4.0299,,4.823,
112,181861,600705.XSHG,2022-12-31,2023-03-15,2022-12-31,0.19,1547657964.06,3766849728.53,1327079363.03,4.1254,3.7996,0.617,25.9361,37.3026,79.2516,19.8266,16.0657,10.0725,5.8356,7.2317,101.4924,35.7562,92.1025,610.9522,178.4303,532.6958,-4.8704,,6.5034,,-51.4644,,-52.3191,,-62.4169,
113,181862,002514.XSHE,2022-12-31,2023-03-15,2022-12-31,0.0487,20894981.01,17294017.55,6213214.2,3.4253,2.3578,1.4505,3.9738,26.564,97.4717,3.5131,3.9738,2.9185,17.2026,2.9133,76.0122,27.3089,68.8357,106.9259,15.1785,600.3508,7.8098,,7.8098,,65.0747,,94.4209,,146.1497,
114,181863,600765.XSHG,2022-12-31,2023-03-15,2022-12-31,0.82,1186326685.04,1815415521.72,-10962791.13,12.1683,12.012,6.5267,12.5874,29.244,82.8243,14.5361,12.5874,0.7257,11.267999999999999,-0.2089,118.3104,-0.7144,98.7151,75.0991,7.3264,42.6559,20.2481,,20.2481,,34.7491,,37.6311,,34.9331,
115,181864,002560.XSHE,2022-12-31,2023-03-15,2022-12-31,0.23,91555901.64,158920207.04,26176102.01,5.0403,3.7885,2.2209,1.7895,7.9896,97.1126,2.2074,1.7878,1.0579,3.4222,0.5203,132.7955,21.873,75.1636,108.0785,-4.0304,-139.4515,132.909,,133.5337,,403.2811,,370.2839,,398.9556,
116,181865,003816.XSHE,2022-12-31,2023-03-16,2022-12-31,0.19699999999999998,9769646093.41,15806255455.15,1732675158.23,9.5844,9.3967,3.7683,18.4041,33.2536,80.9155,22.753,18.4041,0.0572,5.1792,7.9595,84.5292,9.2661,98.041,107.2942,37.8743,198.4557,2.657,,2.657,,2.6757,,-3.0594,,2.0553,
117,181866,301127.XSHE,2022-12-31,2023-03-16,2022-12-31,0.49,187035857.92,241509673.1,8821677.61,10.09,9.3366,7.1751,15.9492,28.6774,81.0162,19.4775,15.9492,2.2987,7.3179,-0.2722,99.8913,3.6488,92.5328,47.2304,9.1413,48.1531,67.4124,,67.4124,,32.1851,,26.7138,,26.1783,
118,181867,600316.XSHG,2022-12-31,2023-03-16,2022-12-31,0.1964,18296635.21,24920425.06,5859616.63,2.6732,0.3472,0.8047,1.9496,2.6867,99.6563,2.0397,1.9496,0.2332,2.1879,-0.1104,16.3691,3.8489,12.988,72.5882,-3.1881,-927.5864,0.504,,0.504,,-16.8694,,-6.7619,,-6.9582,
119,181868,603319.XSHG,2022-12-31,2023-03-16,2022-12-31,0.82,157926925.04,179667960.64,-4875400.46,11.2836,10.5078,6.468999999999999,10.7349,25.0634,88.9394,11.0833,10.7349,1.5242,11.0608,0.7241,100.2415,-2.7201,93.1245,67.0909,8.4992,76.8424,0.1497,,0.1497,,-15.5291,,-7.6873,,-11.0951,
120,181869,600372.XSHG,2022-12-31,2023-03-16,2022-12-31,0.4546,694965929.75,1027631040.36,28878123.15,7.4451,5.9342,3.2997,8.0626,31.5392,90.8135,8.2869,8.0626,0.9035,19.783,1.1876,111.0115,3.1196,79.7059,69.2424,-7.095,-77.2325,13.6896,,13.6896,,5.1373,,10.2946,,9.1669,
121,181870,688303.XSHG,2022-12-31,2023-03-16,2022-12-31,9.4,19148758000.0,22491767088.95,7092524.56,61.673,61.7629,51.1679,61.7988,74.8261,27.3059,72.8085,61.7988,0.0187,1.0199,-0.2545,100.14399999999999,0.0316,100.1458,83.7055,49.6664,68.3225,185.6415,,185.6415,,234.0262,,234.0857,,234.0566,
122,181871,600423.XSHG,2022-12-31,2023-03-16,2022-12-31,0.02,27736757.87,29110770.79,,3.6903,6.4553,3.1767,11.2886,17.4313,79.2751,20.4732,11.2886,0.377,5.9033,-10.0345,183.5909,,174.9255,66.6261,17.4059,83.9853,10.3486,,10.3486,,1.5695,,-44.9718,,-44.9718,
123,181872,600038.XSHG,2022-12-31,2023-03-16,2022-12-31,0.6566,343162547.22,381728188.56,-6325690.95,3.995,3.5418,1.4152,1.9884,10.2962,98.0397,1.9113,1.9884,0.8914,7.3187,0.009000000000000001,99.57700000000001,-1.6501,88.6562,87.6456,-8.6605,-441.7932,-10.6334,,-10.6334,,-63.3511,,-57.6129,,-57.6143,
124,181873,688597.XSHG,2022-12-31,2023-03-16,2022-12-31,0.45,70695983.85,80210508.1,3162882.2,9.6165,8.5776,6.2178,12.732999999999999,37.9708,87.1142,13.7272,12.732999999999999,7.1332,17.3646,0.1563,87.0491,3.4325,89.1958,85.4088,21.1612,164.2217,59.0985,,59.0985,,111.6034,,118.2034,,118.2034,
125,181874,600862.XSHG,2022-12-31,2023-03-16,2022-12-31,0.55,742695037.35,889928072.91,5102989.81,14.894,14.454,10.5498,17.2622,30.94,79.9841,20.0397,17.2622,0.6294,10.0627,-0.5351,99.5906,0.5711,97.0462,51.0507,9.4411,47.1681,16.7687,,16.7687,,26.3586,,29.8034,,29.403000000000002,
126,181875,603335.XSHG,2022-12-31,2023-03-16,2022-12-31,-0.09,-24956617.91,-5682109.31,-14475618.41,-6.8916,-4.4744,-2.2844,-2.0331,13.5601,100.3387,-2.105,-2.0331,6.9053,5.5827,1.1558,,,,96.9317,-6.5637,,28.6329,,28.6329,,-136.0971,,-155.72,,-215.3086,
127,181876,603813.XSHG,2022-12-31,2023-03-16,2022-12-31,0.41,21526673.65,22003431.34,588520.51,6.2006,3.5448,3.0231,7.2368,22.8177,95.7636,6.4642,7.2368,1.7985,11.0066,4.6598,55.1886,1.4761,57.1683,108.7547,26.82,633.0846,5.9597,,5.9597,,-20.9947,,21.5542,,22.194000000000003,
128,181877,002947.XSHE,2022-12-31,2023-03-16,2022-12-31,0.84,193851638.79,261325341.48,16419491.42,10.8322,10.8782,8.2223,12.4452,31.0121,83.1159,15.007,12.4452,2.9373,12.7937,-2.1366,113.787,7.1494,100.4241,94.4593,6.6278,39.2546,36.9493,,36.9493,,426.4257,,545.8176,,517.4281,
129,181878,002179.XSHE,2022-12-31,2023-03-16,2022-12-31,1.7249,2621495534.1,3014091595.26,91911084.76,16.8109,16.2193,9.8677,18.3166,36.5444,80.9694,19.0716,18.3166,2.6485,15.8294,-1.3982,98.6925,3.0095,96.4803,92.7959,13.373,70.271,23.0923,,23.0923,,34.4793,,36.4696,,36.4707,
130,181879,000663.XSHE,2022-12-31,2023-03-16,2022-12-31,0.8,243183251.76,269959575.36,-8522597.74,34.3797,31.1956,21.5409,35.5005,44.3142,64.3208,39.4245,35.5005,0.8682,6.2831,0.8071,100.6351,-3.177,90.7386,96.946,58.4763,163.8948,49.44,,49.44,,459.7123,,391.4613,,390.6187,
131,181880,603105.XSHG,2022-12-31,2023-03-16,2022-12-31,0.38,187300907.67,207391899.21,-2527455.8,11.3537,11.1029,5.7612,29.4721,54.9044,68.0875,32.924,29.4721,0.4088,10.7356,11.3675,96.4194,-1.175,97.791,94.85700000000001,88.152,276.2301,45.9966,,45.9966,,70.2048,,74.1019,,74.1019,
132,181881,601318.XSHG,2022-12-31,2023-03-16,2022-12-31,4.8,84163000000.0,96209000000.0,10110000000.0,10.0263,10.0729,1.0097,9.6736,,,9.5734,9.6736,,14.8302,,90.9219,9.5544,100.4643,,43.7528,505.0515,-5.9195,,-5.9195,,-23.8866,,-11.7978,,-17.5599,
133,181882,301299.XSHE,2022-12-31,2023-03-17,2022-12-31,1.23,55731271.67,63283034.22,3277146.3,12.5255,11.9641,7.5046,21.375,65.7835,76.8165,25.5164,21.375,21.4946,22.5289,-2.4357,96.3946,4.9918,95.5176,104.3034,29.9538,129.2034,8.9561,,8.9561,,20.9362,,16.6703,,16.6703,
134,181883,688195.XSHG,2022-12-31,2023-03-17,2022-12-31,0.45,47956049.29,51045278.3,6650741.48,6.805,5.5895,5.7711,16.9558,32.1528,85.1758,17.6409,16.9558,1.6344,15.2829,-0.6303,83.8891,10.93,82.1378,94.2163,16.088,108.5253,13.7364,,13.7364,,5.1770000000000005,,11.6735,,11.6735,
135,181884,688301.XSHG,2022-12-31,2023-03-17,2022-12-31,8.84,516793469.55,524248985.71,69674034.72,18.5109,14.917,13.6537,41.2305,57.3378,66.1582,45.7489,41.2305,5.6091,21.2665,-4.0062,73.97399999999999,9.8313,80.5852,90.68700000000001,20.4388,60.3951,30.4681,,30.4681,,28.8823,,31.8083,,32.4893,
136,181885,603860.XSHG,2022-12-31,2023-03-17,2022-12-31,0.58,35548550.93,45205922.25,191180.7,5.4074,4.9996,4.4249,16.5627,48.5799,79.8867,19.5725,16.5627,2.8122,25.241999999999997,-1.0563,102.7703,0.4346,92.4598,100.5473,17.5389,87.2003,10.5567,,10.5567,,4.0393,,2.8579,,1.7581,
137,181886,002777.XSHE,2022-12-31,2023-03-17,2022-12-31,0.45,169884967.96,236797402.8,9739103.43,12.4251,11.4613,7.8660000000000005,15.2351,55.2402,81.5372,16.1592,15.2351,13.4271,23.3921,-0.3951,113.8469,4.6823,92.2433,89.1613,2.9294,15.8668,-1.7874,,-1.7874,,-18.2928,,-16.1456,,-15.7123,
138,181887,002805.XSHE,2022-12-31,2023-03-17,2022-12-31,0.82,154542211.87,211522798.78,-8769599.69,8.5986,8.8059,4.452,8.6905,18.2732,87.8136,10.2061,8.6905,0.3123,3.7745,1.6368,117.8231,-4.8849,102.4109,34.3358,-85.1927,-699.0817,116.1431,,116.1431,,158.8214,,184.3414,,184.2406,
139,181888,002379.XSHE,2022-12-31,2023-03-17,2022-12-31,0.0247,53685446.51,83623007.92,-7624226.52,1.6733,3.9327,0.8268,0.6472,5.7537,97.6306,0.42700000000000005,0.6472,0.4671,2.6914,-0.3079,598.0833,-54.5295,235.0225,76.1775,9.2968,392.3684,10.6172,,10.6172,,121.3085,,129.4665,,129.4665,
140,181889,301192.XSHE,2022-12-31,2023-03-17,2022-12-31,0.52,54137015.76,56992321.6,-5048070.07,9.1089,9.5115,8.6238,36.1182,54.9489,60.2963,36.4824,36.1182,0.8002,19.7092,-6.5934,96.1473,-8.5162,104.4197,95.835,37.2801,93.8957,-10.4964,,-10.4964,,-37.1288,,-26.3595,,-26.3595,
141,181890,605299.XSHG,2022-12-31,2023-03-17,2022-12-31,0.27,89498931.7,141897971.36,6594161.67,8.5076,6.9575,5.9991,8.097000000000001,29.8318,89.5015,10.1206,8.097000000000001,8.5219,9.4916,0.2338,104.4479,4.8538,81.7798,110.9442,15.811,150.6033,-13.4702,,-13.4702,,-9.5571,,-5.4873,,-5.4873,
142,181891,688569.XSHG,2022-12-31,2023-03-17,2022-12-31,1.12,233372696.84,277843482.04,5718113.94,9.814,9.6672,8.175,20.6604,36.2193,79.2677,23.3662,20.6604,3.7317,12.5394,-1.3787,88.6263,1.824,98.5042,85.4166,12.1599,58.6517,-0.7832,,-0.7832,,34.8849,,33.8379,,41.0069,
